Data from limenitis_ven_HW_orange_left_4_Reflection__0__28.txt Node

Date: Mon Dec 12 09:26:26 EST 2022
User: abbyrobinson
Spectrometer: USB2G8287
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.272	102.61
177.658	104.98
178.044	101.9
178.43	87.61
178.816	88.87
179.203	79
179.589	148.59
179.975	146.13
180.361	133.75
180.747	121.06
181.133	110.32
181.519	93.58
181.904	104.98
182.29	104.78
182.676	99.11
183.062	101.96
183.447	94.26
183.833	103.72
184.219	101.17
184.604	114.51
184.99	182.27
185.375	752.37
185.761	-717.61
186.146	-258.26
186.531	-186.85
186.917	-182.83
187.302	-100.6
187.687	-68.86
188.073	-45.64
188.458	-41.22
188.843	-45.9
189.228	-39.21
189.613	-54.66
189.998	-42.13
190.383	-46.5
190.768	-54.91
191.153	-44.13
191.538	-41.23
191.923	-35.59
192.307	-41.09
192.692	-43.35
193.077	-42.96
193.461	-47.97
193.846	-32.06
194.231	-37.25
194.615	-32.69
195	-18.61
195.384	-25.66
195.769	-18.96
196.153	-23.24
196.537	-20.92
196.922	-22.16
197.306	-21.74
197.69	-18.85
198.074	-26.9
198.458	-33.52
198.843	-33.06
199.227	-38.62
199.611	-40.99
199.995	-40.8
200.379	-46.54
200.763	-45.27
201.146	-38.91
201.53	-41.56
201.914	-35.28
202.298	-28.39
202.681	-27.29
203.065	-27.72
203.449	-27.93
203.832	-27.88
204.216	-37.05
204.599	-8.38
204.983	-3.98
205.366	-3.6
205.75	-5.9
206.133	-16.05
206.516	-24.29
206.9	-21.67
207.283	-32.69
207.666	-35.47
208.049	-21.9
208.432	-9.85
208.815	-31.98
209.198	-47.9
209.581	-52.29
209.964	-40.77
210.347	-46.1
210.73	-39.46
211.113	-42.2
211.496	-30.71
211.879	-32.61
212.261	-37.58
212.644	-39.5
213.027	-41.5
213.409	-35.03
213.792	-37.93
214.174	-44.05
214.557	-29.76
214.939	-34.62
215.322	-32.8
215.704	-33.71
216.086	-29.86
216.469	-27.52
216.851	-31.94
217.233	-34.14
217.615	-33.89
217.997	-31.81
218.379	-26.1
218.761	-25.25
219.143	-17.39
219.525	-18.74
219.907	-16.66
220.289	-12.56
220.671	-11.73
221.053	-11.83
221.435	-11.82
221.816	-11.04
222.198	-10.29
222.58	-10.35
222.961	-10.55
223.343	-14.72
223.724	-10.16
224.106	-14.11
224.487	-17.16
224.869	-16.4
225.25	-18.91
225.631	-20.15
226.013	-15.74
226.394	-14.38
226.775	-13.8
227.156	-13.87
227.537	-14.02
227.919	-16.95
228.3	-11.43
228.681	-11.88
229.062	-15.03
229.442	-11.92
229.823	-8
230.204	-8.46
230.585	-7.52
230.966	-7.08
231.347	-6.9
231.727	-5.26
232.108	-3.04
232.488	-2.08
232.869	-0.24
233.25	1.48
233.63	1.05
234.01	0.72
234.391	1.24
234.771	1.82
235.152	2.91
235.532	3.33
235.912	4.58
236.292	4.36
236.672	4.39
237.053	4.74
237.433	5.29
237.813	5.79
238.193	5.98
238.573	6.39
238.953	6.78
239.333	6.43
239.712	6.71
240.092	6.2
240.472	6.29
240.852	6.5
241.231	6.6
241.611	6.52
241.991	6.86
242.37	6.92
242.75	6.81
243.129	6.59
243.509	6.74
243.888	6.76
244.267	6.96
244.647	7.14
245.026	7.19
245.405	7.26
245.784	7.21
246.164	6.96
246.543	7.11
246.922	6.9
247.301	7.02
247.68	7.06
248.059	7.22
248.438	7.23
248.817	7.08
249.195	6.97
249.574	6.89
249.953	6.96
250.332	7.07
250.71	7.13
251.089	7.29
251.468	7.22
251.846	7.14
252.225	7.01
252.603	6.97
252.982	7.13
253.36	7.06
253.738	7.21
254.117	7.17
254.495	7.06
254.873	6.93
255.251	6.86
255.63	6.91
256.008	6.87
256.386	6.82
256.764	6.75
257.142	6.65
257.52	6.62
257.898	6.49
258.276	6.49
258.653	6.46
259.031	6.47
259.409	6.53
259.787	6.56
260.164	6.62
260.542	6.66
260.92	6.68
261.297	6.78
261.675	6.76
262.052	6.73
262.43	6.7
262.807	6.76
263.184	6.72
263.562	6.71
263.939	6.7
264.316	6.67
264.693	6.64
265.07	6.64
265.448	6.52
265.825	6.55
266.202	6.53
266.579	6.61
266.956	6.6
267.333	6.62
267.709	6.61
268.086	6.54
268.463	6.63
268.84	6.61
269.216	6.59
269.593	6.53
269.97	6.53
270.346	6.5
270.723	6.43
271.099	6.35
271.476	6.32
271.852	6.28
272.229	6.3
272.605	6.19
272.981	6.13
273.358	6.11
273.734	6.14
274.11	6.11
274.486	6.18
274.862	6.19
275.238	6.25
275.614	6.22
275.99	6.21
276.366	6.25
276.742	6.21
277.118	6.22
277.494	6.28
277.87	6.29
