Data from glaucus_ven_HW_orange_left_1_Reflection__1__86.txt Node

Date: Sun Dec 11 15:28:01 EST 2022
User: abbyrobinson
Spectrometer: USB2G8287
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.272	60
177.658	252.97
178.044	-140.63
178.43	-8.7
178.816	105.08
179.203	109.42
179.589	9360
179.975	211.49
180.361	345.81
180.747	1173.91
181.133	-415.38
181.519	317.65
181.904	252.97
182.29	9.65
182.676	65.78
183.062	101.08
183.447	80.12
183.833	-57.88
184.219	571.76
184.604	76.85
184.99	50.27
185.375	17.64
185.761	6.8
186.146	14.31
186.531	13.7
186.917	5.01
187.302	4.35
187.687	4.99
188.073	7.11
188.458	3.23
188.843	2.65
189.228	-3.74
189.613	-4.05
189.998	-4.86
190.383	0.25
190.768	-7.39
191.153	1.25
191.538	2.33
191.923	3.49
192.307	6.29
192.692	13.1
193.077	16.17
193.461	16.51
193.846	21.19
194.231	22.21
194.615	16.81
195	20.73
195.384	16.18
195.769	18.88
196.153	17.07
196.537	11.76
196.922	10.7
197.306	7.16
197.69	9.89
198.074	9.84
198.458	13.96
198.843	17.17
199.227	15.98
199.611	15.88
199.995	14.69
200.379	16.1
200.763	21.6
201.146	23.61
201.53	26.36
201.914	25.84
202.298	23.98
202.681	20.64
203.065	21.49
203.449	21.46
203.832	23.49
204.216	19.97
204.599	30.6
204.983	24.74
205.366	17.14
205.75	15.5
206.133	9.47
206.516	4.98
206.9	6.47
207.283	4.07
207.666	-1.39
208.049	-3.48
208.432	0.85
208.815	-4.76
209.198	-2.63
209.581	-1.42
209.964	0
210.347	4.12
210.73	5.17
211.113	6.77
211.496	4.91
211.879	13.16
212.261	15.22
212.644	16.51
213.027	11.63
213.409	11.7
213.792	11.13
214.174	10.58
214.557	11.76
214.939	17.13
215.322	14.53
215.704	16.29
216.086	12.13
216.469	8.21
216.851	8.05
217.233	9.36
217.615	7.83
217.997	11.12
218.379	12.32
218.761	9.8
219.143	5.08
219.525	2.16
219.907	2.67
220.289	8.7
220.671	12.27
221.053	9.22
221.435	12.86
221.816	15.69
222.198	13.66
222.58	12.52
222.961	16.36
223.343	15.15
223.724	15.53
224.106	14.27
224.487	10.91
224.869	10.24
225.25	12.36
225.631	10.49
226.013	8.71
226.394	8.13
226.775	7.46
227.156	5.29
227.537	7.68
227.919	8.26
228.3	6.58
228.681	5.89
229.062	6.34
229.442	5.31
229.823	5.8
230.204	6.78
230.585	7.86
230.966	7.85
231.347	8.4
231.727	7.85
232.108	6.92
232.488	7.32
232.869	7.89
233.25	7.55
233.63	8.12
234.01	8.27
234.391	8.27
234.771	8.1
235.152	7.49
235.532	7.64
235.912	7.24
236.292	7.93
236.672	8.08
237.053	7.9
237.433	7.64
237.813	7.61
238.193	7.42
238.573	6.86
238.953	6.41
239.333	6.87
239.712	6.91
240.092	6.91
240.472	6.73
240.852	6.57
241.231	6.29
241.611	6.17
241.991	6.04
242.37	6.11
242.75	6.29
243.129	6.59
243.509	6.53
243.888	6.38
244.267	6.47
244.647	6.62
245.026	6.7
245.405	6.87
245.784	6.91
246.164	6.93
246.543	6.86
246.922	6.72
247.301	6.65
247.68	6.63
248.059	6.63
248.438	6.52
248.817	6.46
249.195	6.41
249.574	6.37
249.953	6.44
250.332	6.36
250.71	6.44
251.089	6.58
251.468	6.55
251.846	6.55
252.225	6.58
252.603	6.68
252.982	6.6
253.36	6.5
253.738	6.44
254.117	6.39
254.495	6.45
254.873	6.34
255.251	6.34
255.63	6.3
256.008	6.26
256.386	6.2
256.764	6.13
257.142	6.24
257.52	6.32
257.898	6.39
258.276	6.4
258.653	6.41
259.031	6.42
259.409	6.39
259.787	6.47
260.164	6.51
260.542	6.56
260.92	6.62
261.297	6.59
261.675	6.65
262.052	6.66
262.43	6.73
262.807	6.72
263.184	6.76
263.562	6.83
263.939	6.82
264.316	6.83
264.693	6.77
265.07	6.77
265.448	6.73
265.825	6.7
266.202	6.7
266.579	6.61
266.956	6.63
267.333	6.65
267.709	6.6
