Data from polyxenes_ven_HW_orange_right_10_Reflection__0__78.txt Node

Date: Sun Dec 11 13:17:58 EST 2022
User: abbyrobinson
Spectrometer: USB2G8287
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.272	182.35
177.658	158.7
178.044	96.01
178.43	113.16
178.816	157.14
179.203	93.52
179.589	176.51
179.975	-219.12
180.361	-76.16
180.747	-61.48
181.133	-92.47
181.519	-521.87
181.904	158.7
182.29	79.02
182.676	101.67
183.062	147.09
183.447	132.21
183.833	112.24
184.219	127.62
184.604	120.54
184.99	247.32
185.375	-601.77
185.761	-193.85
186.146	-78.71
186.531	-35.49
186.917	-22.28
187.302	-14.18
187.687	-4.19
188.073	-1.97
188.458	4.95
188.843	10.57
189.228	10.74
189.613	7.66
189.998	1.68
190.383	3.07
190.768	4.88
191.153	3.68
191.538	-1.43
191.923	-2.89
192.307	0.11
192.692	-4.71
193.077	-7.32
193.461	-7.17
193.846	-1.94
194.231	0.11
194.615	2.67
195	5.51
195.384	6.29
195.769	15.65
196.153	14.54
196.537	10.86
196.922	7.76
197.306	4.04
197.69	2.31
198.074	-1.18
198.458	2.2
198.843	1.33
199.227	0.08
199.611	1.55
199.995	-3.36
200.379	-6.17
200.763	-2.6
201.146	3.1
201.53	4.78
201.914	5.65
202.298	7.43
202.681	6.63
203.065	9.08
203.449	8.51
203.832	6.72
204.216	9.81
204.599	21.98
204.983	22.17
205.366	19.15
205.75	18.91
206.133	18.42
206.516	18.88
206.9	18.04
207.283	18.82
207.666	19.41
208.049	20.08
208.432	18.07
208.815	7.2
209.198	3.92
209.581	8.98
209.964	10.42
210.347	11.08
210.73	7.39
211.113	7.58
211.496	4.87
211.879	6.25
212.261	5.2
212.644	7.6
213.027	8.78
213.409	9.72
213.792	7.65
214.174	7.46
214.557	5.37
214.939	6.42
215.322	5.62
215.704	5.98
216.086	5.55
216.469	5.41
216.851	4.97
217.233	4.14
217.615	4.87
217.997	4.9
218.379	4.51
218.761	5.84
219.143	8.33
219.525	10.7
219.907	9.21
220.289	5.36
220.671	5.73
221.053	4.8
221.435	4.9
221.816	6.36
222.198	5.53
222.58	5.13
222.961	4.55
223.343	-1.43
223.724	-2.99
224.106	-3.66
224.487	-0.3
224.869	2.32
225.25	1.01
225.631	0.46
226.013	0.54
226.394	1.27
226.775	-0.14
227.156	0.82
227.537	3.77
227.919	3.16
228.3	5.7
228.681	3.07
229.062	2.16
229.442	3.15
229.823	4.68
230.204	4.8
230.585	4.98
230.966	4.38
231.347	4.39
231.727	3.49
232.108	3.59
232.488	2.17
232.869	3.26
233.25	4.01
233.63	4.05
234.01	4.03
234.391	3.48
234.771	3.25
235.152	3.83
235.532	4.15
235.912	4.75
236.292	4.65
236.672	4.48
237.053	4.44
237.433	4.13
237.813	4.07
238.193	3.76
238.573	4.02
238.953	3.82
239.333	3.5
239.712	3.11
240.092	2.85
240.472	2.89
240.852	3.1
241.231	3.11
241.611	2.88
241.991	2.81
242.37	2.76
242.75	2.73
243.129	2.79
243.509	2.97
243.888	3.08
244.267	3.11
244.647	3.14
245.026	3.11
245.405	3.05
245.784	3.16
246.164	3.15
246.543	3.14
246.922	3.11
247.301	3.15
247.68	3.11
248.059	3.15
248.438	3.25
248.817	3.23
249.195	3.26
249.574	3.27
249.953	3.34
250.332	3.33
250.71	3.33
251.089	3.29
251.468	3.32
251.846	3.37
252.225	3.27
252.603	3.15
252.982	3.22
253.36	3.14
253.738	3.11
254.117	3.07
254.495	3.01
254.873	3.09
255.251	3.14
255.63	3.13
256.008	3.04
256.386	3.04
256.764	3.15
257.142	3.11
257.52	3.14
257.898	3.23
258.276	3.19
258.653	3.21
259.031	3.19
259.409	3.1
259.787	3.08
260.164	3.11
260.542	3.18
260.92	3.12
261.297	3.08
261.675	3.09
262.052	3.02
262.43	3.01
262.807	3.03
263.184	2.99
263.562	3.04
263.939	3.03
264.316	3.05
264.693	3.01
265.07	3.01
265.448	3
265.825	2.97
